geoid,countyfp,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pop10,areakm,popdens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
42027011400,27,0.0,1,0.02216,6881,24.85513,276.84422,0.06527,0,0.96227,0,0.05938,0,0.03492,0,0.06371,0,0.0833,0,0.01373,1,0.02546,0,0.84993,0,0.04082,0,0.06001,0.1258,0.18587,0.14834,0.15924
42027011501,27,1.0,0,0.03524,3106,3.12102,995.18864,0.06311,0,0.95438,0,0.07084,0,0.07247,0,0.07156,0,0.08116,0,0.05266,1,0.03717,0,0.79957,0,0.018,0,0.0,,,,
42027011502,27,1.0,0,0.05248,7867,8.14017,966.44119,0.12403,0,0.9024,0,0.05747,0,0.34748,0,0.29924,0,0.25858,0,0.05913,0,0.04948,0,0.61719,0,0.04402,0,0.0,,,,
42027011600,27,0.51605,0,0.05637,4089,18.71845,218.44752,0.02576,1,0.94689,0,0.08923,0,0.13346,0,0.32038,0,0.08559,0,0.04098,0,0.02263,0,0.81964,0,0.02904,0,0.02091,0.10257,0.09836,0.21327,0.09007
42027011702,27,0.0,1,0.06515,5432,28.4864,190.68751,0.00953,1,0.94471,0,0.04766,0,0.02669,1,0.06481,0,0.03039,1,0.0141,1,0.03936,0,0.88795,0,0.03358,0,0.06296,0.12978,0.13484,0.20997,0.14742
42027011800,27,0.0,1,0.01093,4873,80.8343,60.28381,0.03272,1,0.97052,0,0.07718,0,0.07599,0,0.06914,0,0.0139,1,0.01746,1,0.03564,1,0.88186,0,0.03534,0,0.05261,0.10211,0.05128,0.125,0.15748
42027011901,27,1.0,0,0.00258,2667,61.11287,43.64056,0.0,1,1.0,0,0.08597,0,0.01706,1,0.05263,0,0.01779,1,0.0,1,0.01089,1,0.94882,0,0.01557,0,0.0,,,,
42027011902,27,1.0,0,0.02216,6717,112.16711,59.88387,0.03374,0,0.99383,0,0.04639,1,0.07246,0,0.03826,0,0.07478,0,0.03692,1,0.00773,1,0.8739,0,0.04309,0,0.0,,,,
42027012000,27,0.0,1,0.00685,6917,1.40543,4921.60991,0.02024,1,0.62032,0,0.04723,1,0.64184,0,0.78411,0,0.06934,0,0.06694,0,0.04742,0,0.79952,0,0.03909,0,0.06789,0.08916,0.07681,0.05067,0.03044
42027012100,27,0.0,1,0.27417,6908,0.93178,7413.74436,0.0415,0,0.0,1,,1,1.0,0,0.99183,0,0.1098,0,0.0585,0,0.04363,0,0.75637,0,0.04434,0,0.05678,0.05215,0.05107,0.06473,0.02211
42027012200,27,0.0,1,0.03463,6180,1.4406,4289.88715,0.04394,0,0.84962,0,0.0,1,0.55427,0,0.92562,0,0.1028,0,0.04406,0,0.0597,0,0.77894,0,0.03592,0,0.06324,0.0692,0.06966,0.0962,0.02874
42027012300,27,0.0,1,0.00232,1839,1.38494,1327.85072,0.02099,0,0.95327,0,0.03162,1,0.09576,0,0.13161,0,0.04416,0,0.00612,1,0.02011,1,0.91998,0,0.01284,0,0.01858,0.14774,0.23077,0.15385,0.07514
42027012400,27,0.33382,0,0.00815,4779,1.24709,3832.11453,0.08833,0,0.64475,0,0.01118,1,0.53204,0,0.54399,0,0.15901,0,0.03695,1,0.05307,0,0.73056,0,0.029,0,0.02431,0.12733,0.08583,0.24059,0.05349
42027012500,27,0.25014,0,0.0623,4417,0.34058,12969.19317,0.01741,0,0.44782,0,0.04043,0,0.80371,0,0.86524,0,0.1123,0,0.05559,1,0.02379,0,0.79631,0,0.03181,0,0.02403,0.0829,0.11358,0.06497,0.02704
42027012600,27,0.20238,0,0.01033,3454,0.55145,6263.51936,0.05628,0,0.75294,0,0.06278,0,0.60876,0,0.65159,0,0.06837,0,0.03051,1,0.05802,0,0.83029,0,0.02508,0,0.02057,0.10555,0.11291,0.12324,0.02174
42027012700,27,0.13668,0,0.02361,2654,2.76984,958.17757,0.00232,1,0.85358,0,0.07382,0,0.09507,0,0.11798,0,0.0156,1,0.03261,1,0.02014,1,0.92144,0,0.02434,0,0.03024,0.10347,0.05546,0.10514,0.06368
42027012800,27,0.16002,0,0.01247,4886,1.732,2821.02339,0.13524,0,0.85013,0,0.05352,0,0.2003,0,0.21047,0,0.22359,0,0.02041,1,0.04585,0,0.68049,0,0.03025,0,0.03337,0.14803,0.13627,0.14648,0.05607
42027981202,27,0.0,1,0.01884,1999,3.01066,663.9741,0.06058,0,1.0,1,0.0,1,0.0,1,0.09547,0,0.00217,1,0.42446,0,0.16111,0,0.37537,0,0.02849,0,0.00327,0.08468,0.14484,0.16243,0.07132
