cluster,site,cost
17.0,1012.0,25.969275626258984
17.0,1013.0,27.210721436342624
17.0,1016.0,33.477893071919944
17.0,1017.0,28.2881732884288
17.0,1018.0,27.65625361949619
17.0,1040.0,52.03970318719023
17.0,1041.0,52.45008731981603
17.0,1042.0,51.50704806148652
17.0,1043.0,53.24696131785249
17.0,1047.0,53.61299496010223
17.0,1048.0,52.41008643859651
17.0,1049.0,49.052216007239544
17.0,1052.0,46.756914579325
17.0,1053.0,46.12796532062268
17.0,1069.0,27.743135582401372
17.0,1070.0,28.115844123565054
17.0,1071.0,27.09316435760792
17.0,1072.0,29.396770691994572
17.0,1073.0,26.856907642545735
17.0,1074.0,27.181048402676648
17.0,1075.0,26.91187917802555
17.0,1076.0,26.99334263509491
17.0,1077.0,27.762346077499867
17.0,1081.0,28.83193010799458
17.0,1082.0,28.7251616190488
17.0,1085.0,34.493535938504436
17.0,1107.0,52.29670493946135
17.0,1115.0,52.922960536052614
17.0,1116.0,53.038109354823035
17.0,1129.0,35.24198934176291
17.0,1130.0,33.90533332128246
17.0,1136.0,27.727443005997944
17.0,1137.0,27.272740174684824
17.0,1138.0,26.65005713239871
17.0,1141.0,28.066626657794217
17.0,1142.0,27.867821116957035
17.0,1143.0,28.34773636171576
17.0,1144.0,28.018222399470368
17.0,1145.0,29.26335593247147
17.0,1146.0,32.45120213029169
17.0,1174.0,54.598656049854426
17.0,1175.0,54.458572785907705
17.0,1180.0,61.11235569183075
17.0,1184.0,51.45553413765326
17.0,1205.0,27.87190595354166
17.0,1207.0,26.933473936803004
17.0,1208.0,30.014172111209902
17.0,1209.0,28.527115802412506
17.0,1211.0,28.58511665425804
17.0,1212.0,29.763081534270963
17.0,1213.0,29.119067466392213
17.0,1214.0,30.438655123444164
17.0,1215.0,32.76793818358062
17.0,1231.0,39.617732192869575
17.0,1232.0,40.833978355892924
17.0,1237.0,51.10543522641128
17.0,1244.0,55.36512876537756
17.0,1252.0,60.02854841679875
17.0,1280.0,33.282778123612495
17.0,1281.0,31.835837638693217
17.0,1283.0,29.50328511857487
17.0,1284.0,29.03479619539122
17.0,1285.0,30.034471341724508
17.0,1286.0,30.53899986103846
17.0,1287.0,31.18582872481887
17.0,1307.0,47.53238242215612
17.0,1308.0,47.7435261208152
17.0,1309.0,50.705897527727345
17.0,1316.0,56.29986399845448
17.0,1351.0,28.442001317310204
17.0,1352.0,32.72323631257082
17.0,1353.0,32.744114933620445
17.0,1355.0,30.76606116341312
17.0,1356.0,31.256354824168465
17.0,1357.0,30.077555338891045
17.0,1358.0,30.668011980066368
17.0,1359.0,32.2198240950271
17.0,1370.0,35.95647557383772
17.0,1371.0,36.97214261747051
17.0,1373.0,39.67411137484932
17.0,1380.0,48.2006260499787
17.0,1381.0,48.258755718041385
17.0,1388.0,57.85582408146987
17.0,1389.0,57.46947290645403
17.0,1390.0,57.477859947104236
17.0,1410.0,50.02963471191466
17.0,1424.0,31.750656316479823
17.0,1425.0,29.649513487742574
17.0,1427.0,31.480683464819574
17.0,1428.0,32.20232264609886
17.0,1430.0,32.35674529479618
17.0,1431.0,31.380207335135694
17.0,1432.0,30.503265257242667
17.0,1433.0,31.388126131886935
17.0,1434.0,32.66356848713815
17.0,1436.0,31.30130386595521
17.0,1445.0,39.18427057054444
17.0,1446.0,37.174465557309205
17.0,1447.0,38.57838791057203
17.0,1448.0,39.90936607553406
17.0,1466.0,58.49480229614173
17.0,1494.0,41.51782670931166
17.0,1502.0,31.93403683271629
17.0,1543.0,61.32085198110575
17.0,1503.0,32.57052750026267
17.0,1504.0,37.99016570316234
17.0,1505.0,34.68164860354951
17.0,1506.0,33.12624484119407
17.0,1507.0,34.768980621078995
17.0,1508.0,32.09596037675524
17.0,1509.0,33.4217975748387
17.0,1510.0,32.903029384151836
17.0,1513.0,32.05097714817029
17.0,1517.0,37.74428198120743
17.0,1522.0,40.01722494935812
17.0,1523.0,38.14039071917681
17.0,1524.0,38.57191618924528
17.0,1525.0,42.488582400238606
17.0,1533.0,48.543381216693014
17.0,1542.0,59.5898139158119
17.0,1544.0,63.780374766844005
17.0,1549.0,74.39939286234787
17.0,1573.0,41.92694622414383
17.0,1574.0,41.7763264669763
17.0,1582.0,33.63254777509018
17.0,1583.0,40.29803054216466
17.0,1585.0,35.154716637085556
17.0,1586.0,33.34216068247062
17.0,1588.0,33.005671709577165
17.0,1589.0,34.250410795165045
17.0,1595.0,34.83138576288191
17.0,1596.0,37.295417726295476
17.0,1605.0,46.30725813066227
17.0,1606.0,47.07452620328831
17.0,1612.0,47.616076855899145
17.0,1621.0,63.857726973338586
17.0,1622.0,60.752438345702416
17.0,1623.0,62.030817059957954
17.0,1624.0,62.53148416572802
17.0,1630.0,74.6634412300017
17.0,1661.0,34.9312903652203
17.0,1666.0,37.416610829735966
17.0,1668.0,32.08553683780025
17.0,1669.0,34.94710210961693
17.0,1670.0,35.45119695595145
17.0,1671.0,35.5108688711465
17.0,1679.0,39.78658702551131
17.0,1680.0,41.034044989645665
17.0,1690.0,46.23657842797218
17.0,1704.0,64.76322438221428
17.0,1705.0,62.530672901483044
17.0,1706.0,65.22610829735962
17.0,1743.0,36.38781912856428
17.0,1751.0,34.92164467195474
17.0,1761.0,40.31867769622104
17.0,1762.0,43.7534293335382
17.0,1772.0,46.41653915721522
17.0,1779.0,55.75582482711716
17.0,1787.0,63.86353482003351
17.0,1788.0,63.708547558174615
17.0,1816.0,47.2461980913689
17.0,1818.0,48.898133667443574
17.0,1830.0,37.44741374499089
17.0,1843.0,43.678732377021866
17.0,1844.0,40.0470296914489
17.0,1847.0,41.128513778093115
17.0,1848.0,48.58204603355187
17.0,1864.0,54.658977672382925
17.0,1902.0,51.19289325833176
17.0,1903.0,48.61003966617597
17.0,1905.0,51.16760960167748
17.0,1917.0,38.227650363729005
17.0,1923.0,38.5204687861879
17.0,1932.0,41.12183874360693
17.0,1933.0,40.65825690260378
17.0,1934.0,40.567939878233545
17.0,1935.0,41.46613665455178
17.0,1937.0,48.147588429813695
17.0,1940.0,51.875965031401925
17.0,1941.0,52.707043090504634
17.0,1951.0,53.564340119100216
17.0,1952.0,54.56511310678461
17.0,1967.0,72.827863302517
17.0,1968.0,73.1335369327008
17.0,1989.0,54.61984144827298
17.0,1990.0,49.82384607128614
17.0,1991.0,49.140264230282995
17.0,2006.0,39.59448272979211
17.0,2007.0,41.5920628558065
17.0,2009.0,40.14760512779378
17.0,2010.0,40.89022408960421
17.0,2015.0,39.305951734025356
17.0,2016.0,38.28745371620439
17.0,2020.0,41.10452506222201
17.0,2025.0,43.75830114434263
17.0,2028.0,49.32551428761876
17.0,2029.0,53.14768186167791
17.0,2032.0,58.932564111544316
17.0,2033.0,60.586633481596635
17.0,2039.0,53.502158106598195
17.0,2059.0,72.93274306689246
17.0,2072.0,58.78980105904508
17.0,2073.0,58.32882948063406
17.0,2074.0,57.499080639494224
17.0,2075.0,56.26758325547344
17.0,2076.0,55.64898532091642
17.0,2079.0,52.03523086256704
17.0,2080.0,50.601569858677244
17.0,2097.0,40.89489059885644
17.0,2098.0,42.07246078290705
17.0,2099.0,43.024725935081236
17.0,2100.0,42.32972574866942
17.0,2101.0,42.13315193015319
17.0,2104.0,37.470701981727125
17.0,2105.0,38.971019898614564
17.0,2106.0,41.54954625103233
17.0,2107.0,38.782100962901794
17.0,2109.0,40.09707132342225
17.0,2111.0,43.01469917086282
17.0,2118.0,46.29969202507635
17.0,2119.0,49.866912127727126
17.0,2121.0,51.20647816100784
17.0,2123.0,60.32215238996901
17.0,2142.0,70.43965298027311
17.0,2158.0,65.507282759618
17.0,2164.0,68.22059306073523
17.0,2165.0,59.30337109396624
17.0,2166.0,62.741761241480134
17.0,2167.0,57.68602783523906
17.0,2196.0,39.65556362461405
17.0,2203.0,42.97513636872033
17.0,2205.0,44.664766403392925
17.0,2210.0,51.782512311653456
17.0,2211.0,47.84576308526251
17.0,2213.0,49.253163634556
17.0,2226.0,61.69045765796707
17.0,2233.0,69.39045020149423
17.0,2234.0,71.04293755655904
17.0,2249.0,68.1075719803827
17.0,2298.0,47.683696399540416
17.0,2299.0,46.45153787492784
17.0,2300.0,46.03343032773457
17.0,2304.0,51.840243306968304
17.0,2306.0,49.54797890044141
17.0,2307.0,50.20754990470402
17.0,2311.0,55.2167288227698
17.0,2317.0,60.55292053094607
17.0,2318.0,60.037713800236574
17.0,2320.0,61.54468982767639
17.0,2327.0,70.87602466058927
17.0,2328.0,71.4061510478039
17.0,2344.0,66.68967712342832
17.0,2373.0,56.438775421205975
17.0,2374.0,54.676700533363764
17.0,2382.0,45.91877094732228
17.0,2392.0,48.46624402776067
17.0,2394.0,58.03391450137097
17.0,2401.0,50.401814634344746
17.0,2402.0,51.66948336811138
17.0,2418.0,67.20218668974408
17.0,2440.0,67.1979928982745
17.0,2469.0,53.66809824919759
17.0,2471.0,50.02254740226655
17.0,2472.0,49.992847773847444
17.0,2478.0,48.43595240058884
17.0,2483.0,48.46014860976324
17.0,2484.0,47.95224126886573
17.0,2505.0,64.71653072914135
17.0,2513.0,65.63751918629546
17.0,2564.0,52.85295962094005
17.0,2565.0,51.72429072561649
17.0,2566.0,51.163877885570265
17.0,2567.0,49.909201061530595
17.0,2579.0,49.66638371235188
17.0,2580.0,52.117198083460536
17.0,2591.0,51.71976982094297
17.0,2592.0,53.08087387602145
17.0,2608.0,65.65713965182792
17.0,2639.0,60.54562394296024
17.0,2656.0,52.34073622501376
17.0,2657.0,55.98966833382855
17.0,2660.0,49.75990805943035
17.0,2670.0,51.99186968796921
17.0,2671.0,55.12828287598418
17.0,2674.0,55.88735479366471
17.0,2675.0,59.020371558301136
17.0,2683.0,54.26191455108079
17.0,2684.0,53.98107793482816
17.0,2688.0,61.39584647348377
17.0,2689.0,63.6011649270113
17.0,2727.0,66.60089479933615
17.0,2748.0,50.18808234205553
17.0,2749.0,51.924228091244636
17.0,2762.0,59.20375803971589
17.0,2769.0,58.099607518384154
17.0,2770.0,55.17370497448418
17.0,2777.0,62.18142267242245
17.0,2818.0,59.96060325124811
17.0,2832.0,51.1879953498724
17.0,2833.0,52.20679808888342
17.0,2853.0,57.099413650090334
17.0,2854.0,56.049889994430245
17.0,2860.0,60.27292328758146
17.0,2861.0,62.45860685972906
17.0,2865.0,66.37633686084752
17.0,2891.0,61.7617677037566
17.0,2892.0,62.43296011803822
17.0,2909.0,54.16069794845318
17.0,2925.0,57.69331027852186
17.0,2926.0,60.16335414743707
17.0,2930.0,62.2028403964584
17.0,2934.0,61.78066385203646
17.0,2935.0,61.64368024384925
17.0,2936.0,62.125361927023725
17.0,2938.0,64.01680438169458
17.0,2939.0,65.09904057789923
17.0,2992.0,61.780699891655196
17.0,2993.0,58.77951331827729
17.0,2994.0,58.337632050179806
17.0,2996.0,63.11176654009492
17.0,2997.0,64.67433007545725
17.0,3002.0,63.28614560231918
17.0,3048.0,62.723055888523476
17.0,3049.0,63.20609962073668
17.0,3057.0,61.44948038552225
17.0,3058.0,59.25736162876483
17.0,3059.0,60.127980143186875
17.0,3064.0,67.73814778955122
17.0,3092.0,58.767132884513934
17.0,3101.0,59.555514954182236
17.0,3117.0,60.5999455451529
17.0,3118.0,60.40038150026493
17.0,3121.0,67.01485248046347
17.0,3122.0,69.33411080996501
17.0,3128.0,67.7840510790985
17.0,3129.0,67.82600865176803
17.0,3147.0,59.36528019956234
17.0,3156.0,59.95489855242748
17.0,3176.0,63.871036506213166
17.0,3177.0,67.8438035242002
17.0,3198.0,66.35589324590431
17.0,3201.0,61.72728002557797
17.0,3202.0,60.22313273538447
17.0,3203.0,63.13019277241828
17.0,3204.0,61.262600840321895
17.0,3206.0,60.569581093096325
17.0,3233.0,71.06613764874815
17.0,3247.0,71.34437920909419
17.0,3248.0,67.03923747397296
17.0,3251.0,64.62716842703446
17.0,3252.0,62.59699779808098
17.0,3253.0,62.106157080768284
17.0,3254.0,62.765310274002786
17.0,3281.0,71.15493404975726
17.0,3282.0,73.02348736975179
17.0,3297.0,63.4319790947616
17.0,3298.0,63.42677908617536
17.0,3299.0,62.918305934561545
17.0,3301.0,64.80599751224952
17.0,3327.0,80.82070610538256
17.0,3328.0,72.57516246637526
17.0,3344.0,65.34964596441003
17.0,3352.0,71.60454865179062
17.0,3366.0,73.47657621362569
17.0,3391.0,68.1201429383248
17.0,3392.0,73.23266353118217
17.0,3433.0,71.28520782658504
17.0,3434.0,73.09405567725673
17.0,3587.0,77.31719480713154
17.0,3588.0,76.35386076957577
17.0,3589.0,77.1250116761586
17.0,3606.0,80.43829538252271
17.0,3607.0,79.61447568003598
17.0,3645.0,82.44340306641797
17.0,3659.0,83.1317983091883
17.0,3660.0,84.18370082823337
39.0,14.0,16.97500640013919
39.0,15.0,16.18247057800092
39.0,17.0,14.679744988628881
39.0,18.0,14.39052555706066
39.0,24.0,16.112000447388372
39.0,27.0,17.443537102166108
39.0,28.0,13.034825953496465
39.0,38.0,16.960225434028857
39.0,40.0,12.350874768538656
39.0,53.0,14.592415275827358
39.0,115.0,6.616835224377696
39.0,116.0,5.685002796177316
39.0,132.0,20.193139796438288
39.0,133.0,18.634147165918947
39.0,139.0,8.481010600618887
39.0,140.0,5.712568879167859
39.0,141.0,4.264532789839314
39.0,153.0,25.076354033330432
39.0,167.0,6.440242335367294
39.0,168.0,4.231578162476545
39.0,182.0,24.225738252948414
39.0,197.0,8.330171623149864
39.0,246.0,27.38513900108119
39.0,247.0,28.95330657288081
39.0,296.0,13.622288888612724
39.0,303.0,17.90456311282886
39.0,304.0,16.904492524885978
39.0,336.0,15.748546857718072
39.0,343.0,19.089015869859693
39.0,344.0,18.02090471870456
39.0,384.0,18.40000969341469
39.0,387.0,22.172438390893163
39.0,388.0,24.590039395031503
39.0,394.0,30.133231511054223
39.0,396.0,32.67532280313669
39.0,403.0,38.54917344998571
39.0,426.0,20.276126113810633
39.0,427.0,19.580630320504056
39.0,428.0,20.057322629152328
39.0,430.0,21.636422384331464
39.0,431.0,25.08838082692284
39.0,432.0,23.821320292790837
39.0,433.0,26.014363155082208
39.0,436.0,30.11943852759516
39.0,437.0,32.63280549790598
39.0,449.0,34.354061665030386
39.0,450.0,33.70170604098575
39.0,469.0,21.454568208085306
39.0,472.0,18.952853716430344
39.0,478.0,27.39788087041893
39.0,479.0,29.235205239414917
39.0,481.0,31.14541812171449
39.0,496.0,38.440668099966445
39.0,501.0,37.0524925745958
39.0,502.0,35.12707718692135
39.0,507.0,26.620069345197415
39.0,513.0,27.101307119688812
39.0,514.0,25.849733431095977
39.0,528.0,31.608540643990704
39.0,540.0,44.18311581145066
39.0,541.0,45.01068487703035
39.0,545.0,41.76002241460927
39.0,546.0,36.77896529011893
39.0,549.0,37.68912249742131
39.0,550.0,36.10400835124959
39.0,551.0,34.96587321510682
39.0,556.0,28.08993028197895
39.0,561.0,26.05441535039209
39.0,562.0,26.136537959660483
39.0,563.0,27.359080119800662
39.0,565.0,23.638930990343866
39.0,567.0,25.813648327885968
39.0,568.0,25.05543539587657
39.0,577.0,32.75627673456199
39.0,579.0,40.830410230280734
39.0,580.0,42.55666397405147
39.0,581.0,41.41489007916288
39.0,591.0,44.18732871860516
39.0,592.0,43.104641405793686
39.0,597.0,37.4879983550569
39.0,598.0,36.299814130467944
39.0,599.0,39.18532690419675
39.0,601.0,36.16061068512559
39.0,602.0,36.9000516982117
39.0,603.0,34.155092646675044
39.0,604.0,32.17371991002523
39.0,605.0,34.666944958802986
39.0,606.0,30.03654566468242
39.0,614.0,27.069959859321212
39.0,618.0,28.06604794512036
39.0,627.0,33.25960132725216
39.0,628.0,36.4897142928157
39.0,645.0,42.51830315533076
39.0,646.0,40.51893173599116
39.0,647.0,41.42176146743387
39.0,652.0,37.23098934967129
39.0,653.0,36.283976288416376
39.0,654.0,35.397076565548616
39.0,655.0,34.983565685311994
39.0,656.0,33.26454844843229
39.0,657.0,33.75658071010477
39.0,658.0,31.89909080741173
39.0,659.0,31.73623075297948
39.0,665.0,29.85942336610039
39.0,666.0,28.957458088408913
39.0,667.0,28.362341581020793
39.0,668.0,27.329163756571017
39.0,669.0,28.144642399990058
39.0,679.0,33.41375768948762
39.0,680.0,33.07447873041122
39.0,681.0,43.22206444878025
39.0,701.0,43.51709296978886
39.0,702.0,42.99093417177229
39.0,704.0,39.28534529682976
39.0,705.0,38.79424459716406
39.0,706.0,38.223229895485105
39.0,707.0,37.865769411966745
39.0,708.0,36.56554513030186
39.0,709.0,37.338553692818174
39.0,710.0,34.230587084259284
39.0,711.0,32.81056322354619
39.0,712.0,31.99698001552303
39.0,713.0,31.807646748469452
39.0,714.0,32.47235526251869
39.0,720.0,26.938365902679475
39.0,721.0,27.484011153075745
39.0,722.0,28.783634781960313
39.0,734.0,35.59027825071148
39.0,735.0,35.06907030211142
39.0,739.0,42.35622404215393
39.0,740.0,45.435695875327774
39.0,754.0,47.4291920233817
39.0,757.0,41.901688077664815
39.0,760.0,41.81359283365174
39.0,761.0,38.59185106938248
39.0,762.0,36.377866454571446
39.0,763.0,36.69399896287241
39.0,764.0,37.221584251929364
39.0,765.0,35.97349919842917
39.0,766.0,36.28982812830105
39.0,767.0,35.14531336956878
39.0,768.0,31.190918897300648
39.0,769.0,29.63273976796813
39.0,770.0,30.34530143921224
39.0,776.0,28.322295960964233
39.0,777.0,31.91696607417835
39.0,778.0,31.409444368498892
39.0,783.0,32.233922726086476
39.0,809.0,48.384046062925854
39.0,812.0,44.74232834013265
39.0,816.0,41.07969396827836
39.0,817.0,40.078581213981565
39.0,818.0,38.36261491723881
39.0,819.0,37.43785197093784
39.0,820.0,36.317175171753085
39.0,821.0,35.953286372618024
39.0,822.0,37.2641231131452
39.0,823.0,35.14581704301142
39.0,824.0,33.68363875874582
39.0,825.0,33.13299190972697
39.0,826.0,31.518901797122936
39.0,827.0,29.551488323276516
39.0,828.0,28.768304657923014
39.0,831.0,34.112275229710214
39.0,832.0,33.267262220424634
39.0,833.0,33.16064783191756
39.0,834.0,29.657052320714197
39.0,835.0,32.97205946650067
39.0,836.0,32.29180931313458
39.0,837.0,31.88918090645855
39.0,838.0,32.58757279381611
39.0,841.0,29.71087004610585
39.0,868.0,47.712458207034615
39.0,871.0,45.99884268762915
39.0,872.0,44.89375613040693
39.0,875.0,43.499175494866904
39.0,876.0,42.25948071315514
39.0,877.0,40.35922520468583
39.0,878.0,39.660919315315034
39.0,879.0,37.113198386238516
39.0,880.0,36.4173464220793
39.0,881.0,35.436673351130956
39.0,882.0,35.783290473678086
39.0,883.0,32.911316937378054
39.0,884.0,32.16979357997689
39.0,885.0,31.066692930021006
39.0,886.0,31.537098189319845
39.0,887.0,30.08126102512945
39.0,888.0,30.352725600669732
39.0,889.0,31.454506454932975
39.0,890.0,32.49610860239715
39.0,891.0,31.701662657871047
39.0,892.0,31.029553843077405
39.0,893.0,30.813835349782018
39.0,894.0,32.35877948837299
39.0,896.0,32.55745361452521
39.0,897.0,35.01933637391726
39.0,907.0,34.17833248412393
39.0,908.0,36.37374302509104
39.0,918.0,49.54996284191035
39.0,933.0,44.11784738407726
39.0,936.0,42.93429082729566
39.0,939.0,39.25155131917432
39.0,940.0,37.61992866640983
39.0,941.0,36.43121378950377
39.0,942.0,35.9105111186178
39.0,943.0,33.64131803325361
39.0,944.0,32.544750451060125
39.0,945.0,32.038616078640935
39.0,946.0,31.02519343333292
39.0,947.0,31.11570297027466
39.0,948.0,30.65636435941555
39.0,949.0,30.9686078878185
39.0,950.0,32.422758533424776
39.0,951.0,34.88055713409337
39.0,952.0,36.96015570471013
39.0,953.0,33.25656839562689
39.0,954.0,31.931607852795672
39.0,955.0,33.78513339742887
39.0,977.0,48.69924192526129
39.0,978.0,44.893572271863
39.0,979.0,46.725501634210296
39.0,980.0,47.43409919594368
39.0,988.0,55.94896037562547
39.0,989.0,51.88350944543049
39.0,990.0,50.78574340469329
39.0,991.0,51.1598271905931
39.0,1003.0,36.558575316589405
39.0,1004.0,36.57682652515939
39.0,1005.0,37.144293165916686
39.0,1006.0,33.992919807894154
39.0,1007.0,32.426069275151754
39.0,1008.0,31.16305835141905
39.0,1009.0,35.33361075178193
39.0,1010.0,32.36671096112805
39.0,1011.0,31.586627697181346
39.0,1012.0,32.00956753587298
39.0,1013.0,33.251013345956615
39.0,1016.0,39.51818498153394
39.0,1017.0,34.32846519804279
39.0,1018.0,33.69654552911019
39.0,1040.0,47.521461220127506
39.0,1041.0,47.93184535275331
39.0,1042.0,46.98880609442381
39.0,1043.0,48.72871935078977
39.0,1047.0,59.653286869716226
39.0,1048.0,58.450378348210506
39.0,1049.0,55.09250791685355
39.0,1052.0,52.797206488939
39.0,1053.0,52.16825723023667
39.0,1069.0,33.78342749201536
39.0,1070.0,34.15613603317905
39.0,1071.0,33.13345626722191
39.0,1072.0,35.437062601608574
39.0,1073.0,32.89719955215973
39.0,1074.0,33.22134031229064
39.0,1075.0,32.95217108763955
39.0,1076.0,33.03363454470891
39.0,1077.0,33.802637987113854
39.0,1081.0,34.87222201760858
39.0,1082.0,34.7654535286628
39.0,1085.0,39.39133706985472
39.0,1107.0,47.77846297239863
39.0,1115.0,58.96325244566661
39.0,1116.0,59.07840126443703
39.0,1129.0,41.28228125137691
39.0,1130.0,39.94562523089646
39.0,1136.0,33.76773491561194
39.0,1137.0,33.313032084298825
39.0,1138.0,32.690349042012706
39.0,1141.0,34.10691856740821
39.0,1142.0,33.90811302657103
39.0,1143.0,34.38802827132975
39.0,1144.0,34.05851430908436
39.0,1145.0,35.30364784208546
39.0,1146.0,38.49149403990568
39.0,1174.0,50.0804140827917
39.0,1175.0,49.940330818844984
39.0,1180.0,67.15264760144476
39.0,1184.0,57.49582604726726
39.0,1205.0,33.912197863155654
39.0,1207.0,32.973765846416995
39.0,1208.0,36.05446402082389
39.0,1209.0,34.56740771202651
39.0,1211.0,34.62540856387203
39.0,1212.0,35.803373443884965
39.0,1213.0,35.1593593760062
39.0,1214.0,36.47894703305816
39.0,1215.0,38.80823009319462
39.0,1231.0,38.33199920464289
39.0,1232.0,39.54824536766624
39.0,1237.0,46.590337405396006
39.0,1244.0,50.84688679831484
39.0,1252.0,66.06884032641275
39.0,1280.0,39.3230700332265
39.0,1281.0,37.87612954830722
39.0,1283.0,35.54357702818885
39.0,1284.0,35.0750881050052
39.0,1285.0,36.07476325133849
39.0,1286.0,36.57929177065246
39.0,1287.0,37.22612063443287
39.0,1307.0,46.60608522748457
39.0,1308.0,47.42146420271665
39.0,1309.0,50.3838356096288
39.0,1316.0,51.78162203139175
39.0,1351.0,34.4822932269242
39.0,1352.0,38.76352822218482
39.0,1353.0,38.784406843234436
39.0,1355.0,36.80635307302711
39.0,1356.0,37.29664673378245
39.0,1357.0,36.11784724850503
39.0,1358.0,36.70830388968035
39.0,1359.0,38.260116004641105
39.0,1370.0,41.99676748345172
39.0,1371.0,43.01243452708451
39.0,1373.0,40.36993773845179
39.0,1380.0,46.914893061752025
39.0,1381.0,47.93669379994284
39.0,1388.0,54.06792921321784
39.0,1389.0,52.95123093939131
39.0,1390.0,52.959617980041514
39.0,1410.0,56.069926621528644
39.0,1424.0,37.79094822609382
39.0,1425.0,35.689805397356565
39.0,1427.0,37.52097537443357
39.0,1428.0,38.24261455571284
39.0,1430.0,38.397037204410175
39.0,1431.0,37.420499244749685
39.0,1432.0,36.54355716685665
39.0,1433.0,37.428418041500926
39.0,1434.0,38.70386039675215
39.0,1436.0,37.34159577556921
39.0,1445.0,45.22456248015844
39.0,1446.0,42.93222414157357
39.0,1447.0,42.151472032013125
39.0,1448.0,42.75509115538047
39.0,1466.0,53.97656032907901
39.0,1494.0,47.55811861892566
39.0,1502.0,37.97432874233028
39.0,1543.0,56.802610014043026
39.0,1503.0,38.61081940987667
39.0,1504.0,44.03045761277633
39.0,1505.0,40.721940513163496
39.0,1506.0,39.16653675080807
39.0,1507.0,40.809272530692986
39.0,1508.0,38.136252286369235
39.0,1509.0,39.4620894844527
39.0,1510.0,38.943321293765834
39.0,1513.0,38.091269057784274
39.0,1517.0,43.78457389082142
39.0,1522.0,45.82138193296631
39.0,1523.0,43.187592926292766
39.0,1524.0,43.440816732325054
39.0,1525.0,46.051916686343475
39.0,1533.0,47.25764822846633
39.0,1542.0,55.07157194874918
39.0,1544.0,59.26213279978128
39.0,1549.0,80.43968477196185
39.0,1573.0,47.967238133757824
39.0,1574.0,47.81661837659029
39.0,1582.0,39.672839684704165
39.0,1583.0,46.33832245177865
39.0,1585.0,41.195008546699555
39.0,1586.0,39.38245259208462
39.0,1588.0,39.045963619191156
39.0,1589.0,40.290702704779044
39.0,1595.0,40.8716776724959
39.0,1596.0,43.33570963590947
39.0,1605.0,48.27657051959189
39.0,1606.0,48.538917817241845
39.0,1612.0,46.33034386767246
39.0,1621.0,59.339485006275865
39.0,1622.0,56.234196378639695
39.0,1623.0,57.512575092895226
39.0,1624.0,58.013242198665296
39.0,1630.0,80.70373313961568
39.0,1661.0,40.97158227483429
39.0,1666.0,43.456902739349964
39.0,1668.0,38.125828747414246
39.0,1669.0,40.987394019230926
39.0,1670.0,41.491488865565444
39.0,1671.0,41.55116078076049
39.0,1679.0,45.82687893512529
39.0,1680.0,47.07433689925966
39.0,1690.0,44.95084543974549
39.0,1704.0,60.244982415151554
39.0,1705.0,58.01243093442032
39.0,1706.0,60.707866330296895
39.0,1743.0,42.42811103817827
39.0,1751.0,40.961936581568736
39.0,1761.0,46.35896960583503
39.0,1762.0,49.11375644674215
39.0,1772.0,45.130806168988535
39.0,1779.0,54.47009183889048
39.0,1787.0,59.345292852970786
39.0,1788.0,59.19030559111189
39.0,1816.0,53.2864900009829
39.0,1818.0,54.938425577057565
39.0,1830.0,43.48770565460488
39.0,1843.0,49.71902428663586
39.0,1844.0,46.08732160106288
39.0,1847.0,47.168805687707106
39.0,1848.0,54.62233794316586
39.0,1864.0,53.37324468415624
39.0,1902.0,57.23318516794575
39.0,1903.0,54.65033157578996
39.0,1905.0,57.207901511291475
39.0,1917.0,44.267942273342996
39.0,1923.0,44.560760695801896
39.0,1932.0,47.16213065322091
39.0,1933.0,46.69854881221777
39.0,1934.0,46.60823178784754
39.0,1935.0,47.50642856416577
39.0,1937.0,54.187880339427686
39.0,1940.0,55.36631513539712
39.0,1941.0,51.42131010227796
39.0,1951.0,52.278607130873525
39.0,1952.0,53.279380118557924
39.0,1967.0,78.868155212131
39.0,1968.0,79.1738288423148
39.0,1989.0,60.66013335788697
39.0,1990.0,55.86413798090013
39.0,1991.0,55.180556139896986
39.0,2006.0,45.6347746394061
39.0,2007.0,47.6323547654205
39.0,2009.0,46.18789703740778
39.0,2010.0,46.93051599921821
39.0,2015.0,45.346243643639355
39.0,2016.0,44.32774562581838
39.0,2020.0,47.144816971836
39.0,2025.0,49.79859305395662
39.0,2028.0,55.5887178594952
39.0,2029.0,51.86194887345123
39.0,2032.0,57.64683112331763
39.0,2033.0,59.30090049336995
39.0,2039.0,52.216425118371504
39.0,2059.0,78.97303497650645
39.0,2072.0,64.8300929686591
39.0,2073.0,64.36912139024807
39.0,2074.0,63.53937254910822
39.0,2075.0,62.307875165087445
39.0,2076.0,61.68927723053042
39.0,2079.0,58.07552277218103
39.0,2080.0,56.641861768291236
39.0,2097.0,46.93518250847044
39.0,2098.0,48.11275269252105
39.0,2099.0,49.065017844695234
39.0,2100.0,48.370017658283416
39.0,2101.0,48.17344383976718
39.0,2104.0,43.51099389134113
39.0,2105.0,45.011311808228555
39.0,2106.0,47.589838160646316
39.0,2107.0,44.82239287251579
39.0,2109.0,46.13736323303625
39.0,2111.0,49.05499108047681
39.0,2118.0,52.33998393469034
39.0,2119.0,55.90720403734111
39.0,2121.0,54.68036984105286
39.0,2123.0,59.03641940174233
39.0,2142.0,65.92141101321039
